Loan.Id,Current.Loan.Amount,Term,Credit.Score,Years.in.current.job,Annual.Income,Monthly.Debt,Years.of.Credit.History,Number.of.Credit.Problems,Current.Credit.Balance,Maximum.Open.Credit,Loan.Status
51909,998800,0,710,10,868960,13468.8,17.1,0,313060,333760,1
51910,827200,0,693,10,296280,8123.2,22.5,1,38030,103920,0
51911,1501400,0,736,3,950860,11806.4,16.8,0,152180,218330,1
51912,2464900,1,713,1,804880,6237.8,17,0,226720,288820,0
51913,1289800,1,669,3,324350,2281.3,18.9,3,40140,94220,1
51914,10000000,0,745,7,331230,1794.2,7.9,0,9180,44340,1
51915,739500,0,-1,6,-1,3177.2,29.9,0,5470,23690,1
51916,1968600,1,700,10,580740,9291.8,22.1,0,227760,360370,1
51917,395000,0,741,9,414790,307.6,19.5,0,7470,27650,0
51918,10000000,0,742,4,641150,11327.1,12,0,58300,87160,1
51919,2097900,1,656,6,799200,13253.4,21.6,0,204280,232660,1
51920,707800,0,-1,7,-1,4676.3,11.4,0,28340,349890,1
51921,362100,0,718,10,599400,9940.1,13.1,0,38190,42960,1
51922,1337200,0,708,10,1028200,4181.4,15.3,0,162750,222940,0
51923,1478700,0,-1,2,-1,5402.2,19.5,0,133150,637090,1
51924,348400,0,721,10,1085100,14015.8,18.3,0,128560,203740,1
51925,808100,0,-1,10,-1,13272.7,19.2,0,2010,28310,0
51926,3509800,1,-1,10,-1,10328.8,18,0,201520,822540,0
51927,402400,0,725,1,536470,1815,7.8,0,17500,82930,1
51928,299900,1,709,5,155920,2468.8,10.6,0,25140,41010,1
51929,2010800,0,740,10,784210,13200.9,18.2,0,303860,408410,1
51930,1698100,0,-1,1,-1,16520,22,0,351150,613900,1
51931,3580200,1,-1,10,-1,38897.5,23.9,1,423880,631710,0
51932,469300,0,739,9,397090,5195.3,27.9,1,69760,179790,0
51933,1822300,1,718,10,1091370,12368.8,17.5,0,286440,465750,1
51934,1321300,0,727,6,609840,4167.2,12.1,0,138050,179980,1
51935,10000000,0,742,10,1306740,18893.2,26,0,245170,476990,1
51936,1897600,0,-1,10,-1,2824,16.2,0,121480,157150,1
51937,2544500,0,721,8,1424920,7302.7,17.2,0,131810,223770,0
51938,1584800,0,743,10,554680,9799.3,24.8,0,281130,424030,1
51939,1097300,1,704,9,658350,12947.6,17.8,1,20600,141090,0
51940,182600,0,-1,6,-1,4546.5,9.5,0,29010,185970,1
51941,2092700,0,-1,1,-1,7605,8.1,0,227260,413200,1
51942,709700,0,720,10,547450,6386.9,25.6,0,110580,199230,1
51943,3007800,1,717,10,852210,18819.6,19.7,0,299360,491550,1
51944,1364600,0,700,1,379200,10554.5,9.2,0,155630,200560,1
51945,1003900,0,-1,7,-1,6828.6,21.8,0,13350,52150,1
51946,878000,0,741,10,819500,2438,21,0,90640,193270,1
51947,1954800,0,746,6,879660,13854.6,15.4,0,635100,1764180,1
51948,1330400,1,-1,4,-1,5742.3,17.7,0,156430,235230,1
51949,1894500,1,710,10,394680,6512.2,12.6,0,120890,221820,1
51950,3046500,1,693,5,766700,15334.1,42.6,0,175250,592080,1
51951,720600,0,707,3,320290,5231.4,11.5,0,127730,136180,0
51952,3466100,1,700,10,1132900,7854.8,23.2,0,134800,530710,1
51953,490100,0,747,4,357540,5449.6,14.5,0,30250,62750,1
51954,495200,1,-1,1,-1,1178.7,13.9,0,34120,51540,1
51955,886900,0,730,6,394160,6897.8,19.6,0,99060,195000,0
51956,10000000,0,720,5,525740,7316.6,30.3,1,10350,61960,1
51957,1015200,0,670,3,299310,7682.3,20,0,14840,14980,0
51958,588400,0,709,1,421700,6114.7,8.7,0,48860,132400,1
51959,1095300,0,732,10,985740,11336,29.4,0,10740,275480,1
51960,1023800,0,711,7,941900,17660.6,10.9,0,276570,336870,1
51961,1958600,1,-1,9,-1,3316.3,15.1,0,59350,73640,0
51962,1517300,0,712,1,1820700,27614,12.7,0,167770,200440,1
51963,10000000,0,719,2,345560,3887.5,20.2,1,39380,112520,1
51964,1762900,0,746,1,538670,14184.9,9.7,0,178130,338010,1
51965,590300,0,705,7,954290,3705.8,18.6,0,0,0,1
51966,1014700,0,732,8,517500,6382.5,15.6,1,84230,212160,1
51967,2833600,1,723,10,931040,18698.4,13.7,0,602800,713370,0
51968,784800,0,747,5,981000,5894.1,23.1,0,10410,452540,1
51969,1317500,1,-1,2,-1,10861.8,16.1,0,185210,394900,1
51970,3555300,1,691,4,1218960,21941.3,15.3,0,236160,309920,1
51971,10000000,0,728,2,365640,3040.9,14.7,0,58120,326520,1
51972,545100,0,-1,1,-1,4832.9,15.3,0,222790,256670,0
51973,706000,0,733,7,752630,11854,19.4,0,0,0,1
51974,978400,1,-1,4,-1,11184.8,12.7,0,358790,482240,0
51975,3450300,0,-1,2,-1,13071.7,17.5,0,265250,317280,0
51976,1226100,0,-1,5,-1,13283.1,17.8,0,79710,201280,1
51977,1164600,0,-1,7,-1,3372.9,10.2,0,106420,303180,0
51978,3474100,0,739,10,1021800,19584.5,18.2,0,231410,590320,1
51979,1016500,1,-1,10,-1,5728,18.6,1,62460,218410,1
51980,512500,0,-1,3,-1,748.5,10,0,34570,126170,1
51981,887700,0,-1,3,-1,5977.6,10.8,0,11780,40780,0
51982,981100,1,723,6,588660,6671.5,12.5,0,65100,174520,1
51983,600300,0,747,7,850430,16441.5,17.5,0,60890,193310,1
51984,2985600,0,-1,1,-1,12949.2,19.4,0,162380,168270,0
51985,2644700,1,660,5,763310,22326.8,24.4,0,173170,258470,1
51986,1779800,1,717,3,582200,16447.1,13.9,0,92920,178680,1
51987,1964400,1,714,2,1100060,9533.9,18.7,0,81320,171910,1
51988,845400,0,751,10,682310,7505.4,27,0,84700,588170,1
51989,491900,0,679,10,491900,2664.5,39.4,0,20140,28680,1
51990,10000000,0,728,10,930780,14427.1,25,1,129540,172950,1
51991,319400,0,681,10,727060,5895.2,17.6,0,41400,216760,1
51992,755300,0,727,10,604200,10926,7.4,0,55840,280590,0
51993,3467800,0,685,1,1060160,14400.5,16.5,0,265710,339350,0
51994,1903800,1,719,5,683410,5057.2,13.3,0,189990,258840,1
51995,3058500,1,694,10,1784130,6645.9,27.2,0,84580,307550,1
51996,1016200,0,725,1,508100,7875.6,8.3,0,134660,225560,1
51997,450600,0,718,10,610790,5904.4,19.7,0,13490,106200,1
51998,1502300,0,-1,2,-1,28828.2,24.5,0,1085600,1613070,1
51999,2703000,1,727,8,1701870,25811.7,20.1,0,175550,309070,1
52000,10000000,0,739,6,283240,4602.7,14.3,1,90690,122060,1
52001,2002000,0,725,8,700700,1512.3,8.7,0,64920,127060,0
52002,3501400,0,720,10,2199080,28404.8,18.8,0,2260150,2440770,1
52003,1476600,0,-1,7,-1,788.2,16.3,0,84570,126790,0
52004,2560000,0,-1,1,-1,8196.1,23.9,0,0,0,1
52005,3118000,1,702,3,1573760,38688.2,31,0,279120,285110,0
52006,833400,0,707,10,480050,9961.1,19,0,110890,136230,1
52007,1252500,0,683,4,518960,2417.5,18,0,40740,86870,0
52008,922700,0,-1,1,-1,9192.9,36.9,1,132720,229620,0
52009,197900,0,730,2,643180,3049.7,6.5,0,0,0,0
52010,2018000,1,724,10,605400,10190.9,14.4,0,147630,444660,1
52011,2842600,1,704,1,1329910,22941,9.6,0,430550,669590,1
52012,906700,0,734,10,755550,9003.6,21.5,0,215140,373500,1
52013,1954600,1,714,10,752520,8967.5,36.5,3,103120,126070,0
52014,2497500,0,724,7,1498500,8416.6,18.3,0,34900,58940,1
52015,2456900,0,-1,7,-1,13777.5,22.3,0,256240,270300,1
52016,2083600,1,676,2,843370,22349.3,19.7,0,1533530,1594110,1
52017,493500,0,746,1,197380,3322.6,16.8,1,31200,35530,0
52018,1205400,0,-1,10,-1,6211.1,13.5,0,116540,145680,1
52019,1474200,0,712,10,343980,10434.1,18.9,2,78510,192410,1
52020,592000,0,710,9,955200,9472.4,18.5,1,49590,143330,1
52021,10000000,0,737,10,927910,18635.6,14.8,0,198130,272160,1
52022,1975000,0,742,8,658360,10643.5,20.5,0,127710,189480,0
52023,1473800,1,738,1,540380,6349.4,16.6,0,109550,156050,0
52024,781400,0,725,2,300540,8640.5,14.4,0,112840,131220,1
52025,752600,0,-1,-1,-1,5050.7,20,4,58070,252460,1
52026,1972000,1,671,2,1084600,3362.3,6.4,0,61330,154870,1
52027,987700,0,705,1,493850,4485.8,28,0,96800,142990,0
52028,1814000,1,634,2,652340,10600.5,11.8,0,48320,55230,1
52029,3469900,1,696,5,1625900,18562.3,16.8,0,210350,336020,0
52030,3017700,1,674,8,985780,6941.5,17,0,111520,276730,1
52031,2769200,1,712,2,628480,5289.7,22.6,0,21900,130350,1
52032,510700,0,-1,6,-1,4890.9,16.2,0,25890,51070,1
52033,508600,0,751,7,650940,835.3,15.9,0,47700,400860,1
52034,809800,0,727,10,580600,12241,26.2,0,845690,1428540,0
52035,10000000,1,729,10,485130,7479,26.4,0,142670,397410,1
52036,817100,0,-1,10,-1,9846.7,33,0,617830,1481620,1
52037,1631000,0,-1,10,-1,8498.6,14.8,0,169890,213430,1
52038,3063900,1,690,10,1225560,12664.1,17.9,0,208260,516780,1
52039,2467500,1,-1,8,-1,17823.5,18.8,1,101570,308730,1
52040,1621600,0,717,6,527020,10716,13,0,37270,138030,1
52041,2337000,1,673,5,1171010,3708.2,19.3,1,37390,58880,1
52042,3035700,0,737,3,708330,6611,14.6,0,207640,220670,0
52043,1194100,0,741,1,815980,4637.5,17.4,1,71620,120370,1
52044,10000000,0,746,1,562350,5764.1,18.5,1,41340,222270,1
52045,10000000,0,726,3,883620,15978.8,21.7,1,35770,53380,1
52046,992300,1,-1,9,-1,1935,9.3,0,10940,12900,0
52047,391300,0,696,1,342410,5221.7,17.9,0,70380,75350,0
52048,1201600,0,749,1,1201560,9342.1,20.5,0,266600,1541020,1
52049,1721700,1,702,10,839110,26152.2,19.2,0,367630,720840,0
52050,1009300,0,749,10,756980,16615.6,39.6,0,323080,504020,1
52051,2149000,0,690,10,586550,11682.2,12.2,0,196100,221590,1
52052,1251500,1,698,-1,312890,521.5,14.8,1,6770,173580,1
52053,1195800,1,-1,10,-1,9508.3,14.2,0,73160,114310,0
52054,1465900,1,-1,6,-1,2156.8,24.2,0,15810,988100,1
52055,1479800,1,729,2,525750,7798.6,14.2,0,187290,315830,1
52056,10000000,0,699,10,936170,18099.3,31.8,0,191950,281040,1
52057,2537800,0,672,10,1218120,18779.4,32,0,330630,470310,1
52058,1372600,0,736,7,392080,6469.4,22.9,1,93500,132430,1
52059,1543500,0,750,3,601380,7016.1,11.9,0,88860,303290,1
52060,3457300,1,704,7,889020,20817.9,22.4,0,355450,354740,0
52061,1241800,0,707,9,619880,7686.5,18,0,12600,39740,1
52062,946800,0,740,3,273300,7083.1,13.9,0,106830,152620,1
52063,476900,0,743,8,645780,8825.6,15.9,1,103090,114280,1
52064,10000000,0,714,10,751680,19857.1,26.7,1,108490,288530,1
52065,981700,0,704,4,419270,3913.2,7.8,0,37050,40890,1
52066,631900,0,750,8,551650,4918.9,20.8,0,70220,163300,1
52067,951900,0,745,10,644540,7358.5,24.6,1,36480,120000,1
52068,930400,0,743,10,741240,9883.2,38.1,0,121260,223720,0
52069,948300,0,727,7,250240,4149.7,13.9,1,15840,91550,1
52070,3423700,1,709,10,1418390,8143.9,15,0,324340,390300,1
52071,808300,0,735,2,364860,4074.3,20.2,1,30270,35490,0
52072,10000000,0,729,10,694690,9609.9,19.4,1,64990,101710,1
52073,1637000,1,-1,10,-1,4002.4,9.9,0,100680,227270,0
52074,842400,0,744,1,257660,3671.7,17.4,1,84730,236020,1
52075,10000000,1,725,1,1715530,12866.4,14.6,0,92090,233130,1
52076,1201200,1,657,2,800800,15682.4,18.9,0,64980,105160,1
52077,3101000,0,720,1,1044440,23238.7,11.8,0,350400,454480,1
52078,866000,0,-1,1,-1,6939.3,8.6,0,45280,70310,0
52079,1072400,0,732,3,526010,10301,14.8,0,191080,299030,1
52080,279000,0,732,1,448430,4887.8,10,0,50150,52790,1
52081,1466600,0,749,10,391080,664.8,30.3,0,25560,375840,1
52082,1514700,1,-1,-1,-1,13876.4,16,0,5170,68030,0
52083,1543000,0,-1,9,-1,7453.6,17.3,0,171240,205320,1
52084,665700,0,725,7,351720,3956.8,16.1,0,87940,100500,1
52085,2385800,0,736,2,994100,17231,5.7,0,118490,601460,1
52086,1499000,0,739,5,479660,8753.9,15.1,0,129020,131920,0
52087,643900,0,731,1,465580,8613.3,31,0,350600,404380,1
52088,526900,0,-1,4,-1,7599,13,0,52010,54680,0
52089,10000000,0,645,6,249680,2205.4,13.7,0,56260,57930,1
52090,1629000,0,747,10,924430,6840.8,20.8,0,78610,130360,1
52091,990100,0,746,3,554460,8640.3,9.6,0,29520,160470,1
52092,2002000,1,743,10,1401400,13546.8,34.9,2,206650,2270840,1
52093,3442300,1,718,10,1072020,13221.5,33,0,574270,635950,1
52094,1384500,0,-1,10,-1,7886.6,14.3,0,229690,310820,0
52095,1868600,1,707,2,976220,20338,17.9,0,563370,599970,1
52096,10000000,0,750,10,588420,13778.8,50.6,1,43200,340160,1
52097,1381600,1,728,5,453830,4651.7,16,0,118510,211620,0
52098,1494200,0,742,1,448250,7806.9,16,1,27610,156000,1
52099,10000000,1,720,6,1209600,10180.8,21,0,144120,229860,1
52100,1000700,0,-1,9,-1,7044.9,36.5,0,92120,336230,1
52101,987800,0,745,5,812800,3664.3,11.5,0,86010,312760,1
52102,716800,0,683,10,746700,8151.5,17.3,0,21440,85740,0
52103,504900,1,697,1,974500,15770.7,16.3,0,86050,194670,1
52104,1720400,0,746,1,404800,3339.6,26.8,0,167450,355520,1
52105,1272800,0,746,2,681500,10279.3,15,0,134550,225360,1
52106,957500,0,727,6,639940,12425.4,18.5,0,104610,166040,1
52107,607200,0,697,10,384560,1903.6,22,0,58650,168040,1
52108,2297400,1,684,6,883620,8026.2,20.3,1,42760,121810,1
52109,1512800,1,-1,10,-1,11774.2,25.8,0,249000,262100,1
52110,688700,0,749,7,454560,3159.2,13,0,53380,197700,1
52111,1100300,0,734,4,314550,5897.8,20,1,138600,289960,0
52112,1245000,0,735,10,1224600,8174.2,18.6,1,144280,203210,1
52113,767400,0,729,8,358120,6714.8,23.6,1,93790,171770,0
52114,3486400,1,672,2,796880,2184.7,8.9,0,33510,558480,0
52115,1289400,1,713,5,473490,3653.8,7.6,0,93270,163070,1
52116,889500,0,747,10,474380,2818.6,20.8,0,52140,71140,1
52117,2074600,0,742,10,850080,12389.9,27.4,0,397800,1425800,1
52118,478000,0,748,3,278850,4182.8,13.9,0,72220,328290,0
52119,685500,0,740,1,293790,4186.5,10.7,0,51630,111750,1
52120,2473500,1,-1,5,-1,10438.2,14.8,0,280540,469130,1
52121,488500,0,675,3,518440,6091.7,15.7,1,40550,178620,0
52122,1206400,1,713,10,703710,10555.7,13.5,0,197030,538330,0
52123,315300,0,731,3,670070,14965,20.5,0,44700,154130,1
52124,721700,0,-1,1,-1,6549.2,22.3,1,33460,142980,1
52125,469300,0,-1,2,-1,1249.1,9.7,0,7490,202430,1
52126,1587000,1,-1,-1,-1,194.4,30.4,0,12070,197880,1
52127,10000000,1,723,3,891900,17540.7,35,1,280300,391480,1
52128,1953000,1,733,10,1083920,19781.4,16,0,160500,249990,1
52129,2083000,0,749,10,1712020,32385.7,16.7,0,738250,909180,1
52130,1457500,0,725,4,405560,9970,9.5,0,110420,189730,1
52131,470800,0,696,2,158040,827.1,16.3,1,21640,146250,0
52132,2479100,0,740,3,1157240,270,25.7,0,6470,588280,1
52133,1424900,0,738,3,801500,13892.6,15.6,0,323080,397890,1
52134,674700,0,728,10,408880,4599.9,32.2,1,12410,44970,1
52135,1189100,0,745,10,535090,3727.8,35.4,0,83450,177180,1
52136,1634900,1,722,6,868530,8902.4,14.2,0,95640,270940,1
52137,1101900,0,723,9,631070,10570.4,16.7,1,131350,204280,1
52138,10000000,0,751,9,798950,17909.9,18.4,0,207890,291990,1
52139,182200,0,744,2,172040,1935.5,26.5,0,74250,263300,0
52140,1118300,0,738,7,569300,10532,17.5,0,45720,90530,1
52141,1197200,0,737,10,1297010,23454.2,17.6,0,142380,177530,1
52142,985500,0,-1,6,-1,5469.5,12.6,0,118100,219930,1
52143,10000000,0,720,3,1125740,5703.7,12.3,1,106190,306020,1
52144,1202900,0,-1,6,-1,8946.4,8.7,0,89040,533200,1
52145,10000000,0,747,1,888660,9108.8,31,2,330190,409660,1
52146,2434800,1,648,9,685860,8344.7,17.9,0,174890,211730,1
52147,1211900,1,664,9,842690,4248.5,12,0,100630,175010,1
52148,1434600,0,663,6,973470,18009.1,18.6,0,203180,379070,1
52149,10000000,0,747,10,474470,3313.4,12.2,1,26740,170330,1
52150,1290400,0,724,2,463730,9081.3,15.9,0,183140,215710,1
52151,397200,0,748,7,347590,7502.1,14,0,65590,613030,1
52152,507400,0,742,10,507400,6680.7,20.5,0,102590,141110,1
52153,843100,0,745,1,743930,6447.4,14.1,0,77070,128020,1
52154,1190800,1,703,3,694610,6558.3,11.1,0,106080,263870,1
52155,1786800,1,723,3,405520,9935.2,18.6,0,176240,243420,0
52156,10000000,0,743,7,272690,4969.7,11.2,0,51910,85950,1
52157,2456500,0,600,5,804160,965,13,0,660,50640,1
52158,966100,0,720,10,523330,4077.6,23.2,0,165710,213280,0
52159,10000000,0,747,4,783520,9467.5,11,0,61840,167580,1
52160,1221200,0,750,5,723670,8744.4,14.5,0,570,190970,1
52161,2826300,0,704,3,736650,12461.7,8.3,0,89990,293130,1
52162,492100,0,663,3,452690,2569,9.1,0,57130,143530,0
52163,10000000,0,750,1,1187880,4494.1,14.2,0,9100,649800,1
52164,342500,0,-1,2,-1,2860.1,11,0,58570,105730,1
52165,1154100,0,716,1,394560,7825.4,15,0,93630,108490,0
52166,10000000,0,692,6,834620,12936.5,21,0,139240,316470,1
52167,10000000,0,736,10,1096310,6861.1,6.7,0,77470,94360,1
52168,1735300,1,705,10,413430,11679.3,26.5,0,249450,312990,0
52169,985500,0,713,-1,453330,6233.3,8.8,2,64680,230990,1
52170,1982000,1,715,10,614420,7219.4,26.9,0,162180,537010,1
52171,788000,0,736,7,525360,2657.4,15.6,0,17680,74910,1
52172,2256500,0,736,10,928700,4798.3,17.9,0,103100,150950,1
52173,10000000,0,704,1,1737910,9384.7,17.6,0,260,21290,1
52174,296900,0,-1,3,-1,5529.9,9.1,0,58780,69320,1
52175,3041700,0,717,10,912510,15512.7,16.9,0,88470,153070,1
52176,1504700,0,717,5,652020,10377.9,15.4,0,258860,342860,0
52177,1177300,0,735,2,961480,10896.8,16.8,0,87820,201880,1
52178,2491700,0,663,6,1825030,12775.2,14,0,117000,228970,1
52179,1491200,0,-1,8,-1,13351.6,30.2,0,379500,567260,1
52180,604900,0,714,3,599820,8097.6,17.5,0,20110,65510,1
52181,1384000,0,693,8,790880,11006.4,14.6,0,152630,300460,1
52182,10000000,0,739,2,493250,7522.1,16.7,0,220220,289000,1
52183,1971900,1,708,-1,663260,13320.5,29.6,2,107080,205930,1
52184,2765600,1,731,9,2222330,17723.1,27.8,0,362140,764010,1
52185,1713100,0,728,9,2526750,16802.9,26.6,0,196730,327890,1
52186,1215000,0,726,-1,777610,11469.7,39,0,228070,292760,1
52187,1003000,0,715,2,531590,1834,13.2,1,44770,214230,1
52188,2911600,1,621,4,766200,15962.5,18.2,0,381810,0,0
52189,1690300,1,676,2,596580,8899,10.8,0,156830,179030,1
52190,1790800,1,630,10,766070,11235.7,21.5,0,148560,189000,1
52191,1189900,0,700,2,644870,15476.8,14.8,0,189840,213300,1
52192,1792400,0,720,7,995800,15600.9,12.2,0,221190,327690,1
52193,398400,0,751,2,916320,3787.5,15.2,0,17830,79590,1
52194,1058600,0,717,3,409120,8523.3,15.3,1,105890,175020,0
52195,2017600,0,722,-1,504400,9247.4,11.6,0,183580,253220,1
52196,10000000,0,678,9,510500,11869.1,27.9,0,322720,360580,1
52197,1162900,0,-1,-1,-1,10686.6,15.7,0,52890,146910,0
52198,1388100,0,-1,10,-1,10926.6,19,0,86070,195610,1
52199,512700,0,731,4,266220,4880.7,10.1,0,81650,85770,1
52200,589900,0,-1,5,-1,9577.1,9,0,67000,87470,1
52201,1409700,0,711,10,770720,5941,12.4,1,22060,57590,1
52202,10000000,0,708,5,610200,427.1,22.5,0,15350,30510,1
52203,455800,0,740,2,470540,3529.1,11.2,0,14530,34350,1
52204,1165900,0,714,4,384760,5867.7,15.1,0,248230,319880,0
52205,2165000,1,703,1,1121870,14864.8,21.1,0,388690,600750,1
52206,2003400,1,724,10,1252130,14190.8,25.8,1,24080,64050,1
52207,1206800,0,721,-1,256820,2172.2,46,1,80580,114620,1
52208,10000000,0,736,10,1231750,12820.4,28.7,0,88640,329510,1
52209,1480800,1,707,3,394880,10398.5,15.7,0,118880,166730,0
52210,1715600,0,-1,5,-1,5348.8,18,0,107990,196710,1
52211,1660700,0,747,5,732680,16851.5,22.8,0,165660,251000,1
52212,3542400,1,693,10,1233750,29507.2,31,0,465910,510870,0
52213,1509200,0,750,3,784760,4414.3,15.7,0,130560,375170,1
52214,1173600,0,723,4,929100,10452.4,24.1,0,88980,160900,1
52215,1425500,0,-1,3,-1,7701.2,11,0,125080,159940,1
52216,2458800,0,732,10,1127530,9330.4,28.3,0,248380,356870,1
52217,1518900,0,740,10,658190,13108.9,16,0,171320,664040,1
52218,880700,0,728,-1,327710,7018.5,16.5,0,89800,222280,0
52219,1786100,1,716,10,496150,11452.8,14.2,0,98250,118080,0
52220,957100,0,733,-1,228060,2337.7,14.6,1,48440,78260,0
52221,1734100,0,-1,10,-1,8111.7,22.3,0,368710,449100,1
52222,1874900,0,-1,7,-1,13554.5,14.8,0,137220,342200,1
52223,956400,0,710,1,238360,2530.6,10.8,0,103950,163690,1
52224,1181000,1,723,3,442890,2827.1,14.4,0,132960,553990,1
52225,830500,0,709,10,790960,15423.7,15,0,122960,142320,0
52226,1474500,0,690,10,665400,16801.4,8.4,0,73150,97280,1
52227,767200,0,700,1,303840,8254.3,10.4,0,120720,212530,1
52228,10000000,0,738,4,814160,8073.7,17.7,0,81510,342470,1
52229,400200,0,-1,5,-1,6652.7,14.3,0,166460,239170,1
52230,2006200,1,726,7,551710,6712.4,13,0,172720,256640,1
52231,803800,0,708,2,502400,7787.2,8.7,0,42680,70320,1
52232,1172900,0,745,-1,610590,3627.9,24.6,0,122100,159390,1
52233,2428800,1,-1,8,-1,12725.1,14.6,0,149680,183210,1
52234,465900,0,695,8,251830,4595.8,17.1,1,54850,303030,1
52235,2011900,1,709,9,584180,10223.1,16.3,1,299770,586640,1
52236,10000000,0,730,10,590400,5510.4,27.9,1,93460,141610,1
52237,592900,0,-1,1,-1,17852.5,14.8,0,67280,159050,1
52238,773600,0,709,1,1288450,9158.7,7.1,0,46850,54160,1
52239,2240900,0,735,5,1375110,35523.7,29.5,0,426980,471800,1
52240,2013800,0,748,9,805520,3725.5,21.2,0,67160,279840,1
52241,2493000,1,674,7,1096920,3729.5,15.8,0,56660,194710,1
52242,1001700,0,742,7,1552640,16173.2,17,0,171100,214410,1
52243,10000000,0,746,10,566080,3453.1,9,0,88010,145460,1
52244,3446800,0,715,10,1083280,14353.5,17.9,0,346880,841940,1
52245,992900,0,738,2,311710,6000.3,16,0,54500,62350,1
52246,590300,0,747,10,1475700,12420.5,24.5,0,342270,471450,1
52247,589100,0,724,10,530230,5271.3,9.8,0,92970,184460,1
52248,3552900,1,733,10,812080,14076.1,15.6,1,95520,845310,0
52249,968500,1,685,7,706230,16890.7,25.5,0,248230,476450,0
52250,10000000,0,724,7,548040,9636.4,18.1,0,223040,313690,1
52251,2020000,0,743,10,1616000,23162.6,16.6,0,1253760,2222990,0
52252,10000000,1,736,2,733540,13325.9,22.3,0,135810,308650,1
52253,151000,0,707,-1,303190,6215.4,6.4,0,84780,110680,0
52254,951800,0,725,1,1122770,26291.5,15.3,1,18370,50070,0
52255,979500,0,740,10,300510,6102.9,19,0,105710,262960,1
52256,3417400,1,712,3,1464600,6871.4,12.4,0,49930,96590,0
52257,1192400,0,-1,10,-1,17524.2,21.1,0,121040,386720,1
52258,10000000,1,718,10,614880,13117.4,27.5,0,335960,461480,1
52259,1083300,0,741,1,413620,3202.1,10.6,0,55700,89550,1
52260,3255700,0,731,9,793570,17392.5,18,0,178250,200510,1
52261,732700,1,-1,10,-1,599.2,21.5,0,16730,77450,1
52262,2355400,1,703,9,1167910,5547.6,19.3,0,3740,49200,0
52263,10000000,1,727,2,749990,5849.9,15.7,0,99600,174420,1
52264,1959400,1,-1,2,-1,2083.5,13.2,0,136970,362360,1
52265,1624500,1,741,10,406120,7580.9,16.5,0,162870,403160,1
52266,204400,0,-1,1,-1,4265.1,9.7,0,1590,7150,1
52267,2517500,1,714,1,906300,20844.9,19.7,0,135810,380430,0
52268,1477400,0,748,4,807620,9153,15.7,0,169360,245100,1
52269,2433800,0,749,10,669310,1422.3,32.7,0,53320,136380,1
52270,1427200,1,-1,10,-1,2232.1,20.6,0,45440,64190,0
52271,2769200,1,703,10,1009700,8666.6,30.6,0,108850,191970,0
52272,2686300,1,613,3,608690,11610.8,14.1,0,141540,150570,1
52273,1024200,0,-1,10,-1,4244.8,16.3,0,105910,126990,1
52274,508100,1,740,-1,1016200,8891.8,33.3,0,179080,236890,1
52275,3047100,1,-1,2,-1,15729.8,22.7,0,640040,717540,1
52276,2445100,0,746,3,1699830,17706.5,14.8,0,420020,658340,1
52277,1870700,0,-1,3,-1,13748.3,28.2,1,197600,309230,1
52278,715500,0,747,10,761540,19102,21.5,0,173950,360890,1
52279,10000000,0,739,1,395600,6692.3,16.1,0,182870,458310,1
52280,989400,0,711,10,712370,16384.5,15.5,0,122580,141540,1
52281,1467600,0,708,-1,1223000,10701.3,18,0,198690,603930,0
52282,2529300,0,709,8,3035100,3743.3,21.6,0,286990,431560,1
52283,1213600,0,715,10,937370,13357.5,20.5,0,120180,162840,1
52284,569400,0,730,10,457560,13536.2,12,0,75230,124150,1
52285,958200,0,692,3,294090,9239.3,6.8,0,39630,147890,1
52286,3455900,1,647,7,987400,6714.3,5.8,0,146450,595330,0
52287,1604900,0,740,6,513160,11546.1,11,0,367910,401640,0
52288,1482200,0,737,4,790480,10605.6,15,0,154510,249610,0
52289,1507100,1,697,5,371740,11461.9,31.5,1,76600,276520,0
52290,1113800,1,704,7,725990,9861.3,15.4,0,55830,87380,1
52291,3475500,1,723,2,1022790,11847.3,22.8,0,262910,381020,1
52292,979300,0,740,10,293790,7418.2,17.5,0,72740,140160,1
